order_id,customer_id,customer_name,order_date,product_id,product_name,quantity,unit_price,discount%,total_price,payment_method,store_location,customer_email,phone_number,loyalty_status
1728,CUST-430,Kelsey Duncan,07-03-2023,PROD-102,usb-c cable,1,12.99,N/A,12.99,Debit Card,"Houston, TX",zwood@example.com,2728593798,
2569,CUST-329,Aaron Moore,06-05-2023,PROD-156,Wireless Earbuds,5,79.99,2,$391.95,Credit Card,"San Antonio, TX",connor43@example.net,6265791257,Bronze
1512,CUST-231,Renee Sanchez,29/07/2023,PROD-123,phone case,3,$19.99,N/A,59.97,PayPal,"San Diego, CA",gary88@example.net,(209) 597-1323,
2457,CUST-206,"Sanders, David",05-02-2023,PROD-123,phone case,16,19.99,N/A,319.84,Cash,"New York, NY",efox@example.com,8666265306,Bronze
2232,CUST-139,"Smith, Ashley",03/20/23,PROD-123,PHONE CASE,5,$19.99,7,$92.95,PayPal,"Dallas, TX",henrymichael@example.net,(433) 711-6976,
2515,CUST-229,"Stein, Raven",26/09/2023,PROD-112,Smart Watch,3,129.99,5,$370.47,PayPal,"San Antonio, TX",,(274) 539-3316,
1726,CUST-262,Cynthia Johnson,03/05/2023,PROD-156,Wireless Earbuds,3,79.99,4%,$239.97,Debit Card,"Philadelphia, PA",,9032711641,New
1550,CUST-310,"Scott, Jeffrey",02/28/2023,PROD-067,Fitness Tracker,3,$49.5,19,$120.29,Cash,"San Jose, CA",rivasjennifer@example.net,(419) 386-6150,
2648,CUST-314,"Lowe, Steven",01/07/2023,PROD-112,smart watch,1,129.99,3,126.09,PayPal,"San Antonio, TX",hoopereddie@example.org,6992521712,Silver
1734,CUST-482,"Jackson, Maria",17/06/2023,PROD-123,Phone Case,2,$19.99,27%,$39.98,Credit Card,"San Diego, CA",rollinsdavid@example.com,(708) 974-4806,New
1686,CUST-031,"Santos, Juan",06/02/2023,PROD-045,Wireless Headphones,12,59.99,3%,719.88,PayPal,"Chicago, IL",gina95@example.net,(955) 603-2042,Gold
2832,CUST-222,"Gomez, John",03/08/2023,PROD-112,SMART WATCH,5,$129.99,9,591.45,PayPal,"Chicago, IL",peckdenise@example.org,(435) 699-2151,New
1052,CUST-141,Jeremy Roy,2023-12-26,PROD-078,Bluetooth Speaker,1,$34.95,5,33.2,PayPal,"Houston, TX",bryan04@example.com,(237) 449-6368,
2446,CUST-184,John Smith,11/13/23,PROD-067,fitness tracker,2,49.5,1,98.01,Debit Card,"New York, NY",,3593336504,
1168,CUST-190,"Gomez, Shelly",25-06-2023,PROD-067,Fitness Tracker,5,$49.5,20,$198.0,Credit Card,"Philadelphia, PA",nflores@example.net,7617155614,Bronze
1097,CUST-466,Paul Mckay,03-10-2023,PROD-123,PhoneCase,4,$19.99,26,$59.17,PayPal,"San Jose, CA",kevin56@example.net,(871) 966-8836,
1162,CUST-199,Tim Vasquez,01-20-2023,PROD-156,Wireless Earbuds,3,$79.99,15,$203.97,Cash,"Dallas, TX",mistyalvarez@example.org,2722254083,Gold
2375,CUST-481,"Smith, Richard",11/05/2023,PROD-089,tablet stand,3,$24.99,22,$58.48,Credit Card,"Chicago, IL",nicole77@example.net,(209) 554-3586,Gold
2416,CUST-482,"Jackson, Maria",03/31/23,PROD-045,Wireless Headphones,2,$59.99,11,$106.78,Credit Card,"Phoenix, AZ",rollinsdavid@example.com,(708) 974-4806,New
1739,CUST-105,Clayton Whitaker,2023-02-03,PROD-045,Wireless Headphones,4,$59.99,25,179.97,Cash,"Los Angeles, CA",chadparker@example.com,(497) 559-5190,Bronze
1665,CUST-314,"Lowe, Steven",07-25-2023,PROD-102,USB-C Cable,2,$12.99,8,23.9,Credit Card,"New York, NY",hoopereddie@example.org,6992521712,Silver
1465,CUST-411,"Schroeder, Laura",18/06/2023,PROD-123,PHONE CASE,5,19.99,1,$98.95,Credit Card,"Phoenix, AZ",jaimekirk@example.net,(899) 872-6918,Gold
1336,CUST-264,Marissa Ross,07-28-2023,PROD-112,Smart Watch,2,129.99,11,231.38,Debit Card,"New York, NY",nicolemorgan@example.org,(813) 487-8271,
2400,CUST-326,"Martinez, Drew",2023-07-20,PROD-123,Phone Case,2,$19.99,21,31.58,Cash,"San Jose, CA",devans@example.org,(508) 355-6023,Gold
1888,CUST-285,"Roberts, Richard",2023-11-12,PROD-078,Bluetooth Speaker,1,34.95,8,$32.15,Credit Card,"Houston, TX",jeremy00@example.org,(553) 471-3141,New
1668,CUST-216,"Townsend, Michael",08/21/23,PROD-045,Wireless Headphones,2,$59.99,7,$111.58,Cash,"Houston, TX",taylorsmith@example.org,(726) 668-1326,New
2089,CUST-475,"Davis, Christopher",10-09-2023,PROD-123,PHONE CASE,1,19.99,11,17.79,PayPal,"New York, NY",andrew40@example.com,(283) 712-5556,New
1461,CUST-056,Michael Lewis,09/19/23,PROD-156,WIRELESS EARBUDS,3,79.99,24%,$239.97,Cash,"Phoenix, AZ",,(288) 529-7993,Bronze
2315,CUST-229,"Stein, Raven",05/29/2023,PROD-134,Screen Protector,2,9.99,17,$16.58,Credit Card,"San Antonio, TX",,(274) 539-3316,
1323,CUST-035,Jacob Walker,16-02-2023,PROD-089,Tablet Stand,1,24.99,14,21.49,Cash,"San Jose, CA",esantos@example.org,(333) 976-1761,
2498,CUST-039,Laura Davidson,2023-01-26,PROD-045,Wireless Headphones,16,$59.99,30,$671.89,Credit Card,"Dallas, TX",connie97@example.com,(654) 952-1925,
1149,CUST-346,"Bryant, Michelle",2023-01-10,PROD-089,Tablet Stand,5,$24.99,8,114.95,Credit Card,"Houston, TX",,(495) 304-8725,Silver
2162,CUST-467,"Medina, Shelby",04-09-2023,PROD-156,WirelessEarbuds,5,$79.99,28,$287.96,Cash,"Houston, TX",evelyndavis@example.com,(799) 272-4773,Bronze
2263,CUST-409,"Carter, Ashley",04-16-2023,PROD-078,Bluetooth Speaker,4,34.95,10,125.82,PayPal,"Dallas, TX",,(540) 622-2260,
2032,CUST-451,"Estes, David",05/22/2023,PROD-134,screen protector,3,$9.99,2,29.37,Debit Card,"New York, NY",janicejohnson@example.com,9069748380,
1581,CUST-056,Michael Lewis,01/04/2023,PROD-067,Fitness Tracker,3,49.5,1,147.01,PayPal,"Houston, TX",,(288) 529-7993,Bronze
2325,CUST-078,"Oconnor, Michelle",2023-05-13,PROD-102,USB-C CABLE,2,12.99,21%,25.98,PayPal,"Chicago, IL",diana02@example.com,9023694814,Silver
2075,CUST-139,"Smith, Ashley",01-06-2023,PROD-102,USB-C Cable,1,$12.99,19,$10.52,Cash,"Houston, TX",henrymichael@example.net,(433) 711-6976,
1066,CUST-178,"Cowan, Danielle",09/09/2023,PROD-102,USB-C Cable,3,12.99,7,$36.24,PayPal,"Dallas, TX",garciafrank@example.com,4152053808,
1644,CUST-267,"Wilson, Karl",10/12/2023,PROD-134,Screen Protector,4,9.99,27%,$39.96,Debit Card,"Philadelphia, PA",robert24@example.com,(876) 480-3938,Silver
2878,CUST-286,"Haney, Jonathan",23/06/2023,PROD-045,Wireless Headphones,5,59.99,12,263.96,PayPal,"Dallas, TX",susanmays@example.net,3389176327,
2151,CUST-493,"Cobb, Jessica",10/26/23,PROD-134,Screen Protector,5,$9.99,21,$39.46,PayPal,"New York, NY",donaldrodriguez@example.org,9144001978,
2541,CUST-389,Jacqueline Mullen,2023-06-20,PROD-089,Tablet Stand,1,24.99,24,$18.99,Credit Card,"San Antonio, TX",alison77@example.com,(958) 507-7381,Gold
1226,CUST-218,"Richard, Elizabeth",05/27/2023,PROD-134,screen protector,5,9.99,18%,49.95,PayPal,"Chicago, IL",kwheeler@example.com,6877996696,New
2407,CUST-084,"Williams, John",10/19/2023,PROD-078,Bluetooth Speaker,1,34.95,20,$27.96,PayPal,"Dallas, TX",jenniferjohnston@example.org,(855) 789-1304,Bronze
1199,CUST-418,William Parker,08/19/23,PROD-112,SMART WATCH,4,$129.99,0,$519.96,PayPal,"Houston, TX",anthony95@example.net,7587252239,New
2962,CUST-428,"Brennan, Henry",01-15-2023,PROD-112,Smart Watch,2,129.99,N/A,$259.98,Credit Card,"Phoenix, AZ",guerraamanda@example.org,(664) 930-7761,
2622,CUST-176,"Mckay, Crystal",14/07/2023,PROD-145,Portable Charger,12,29.99,7,334.69,Cash,"New York, NY",cbailey@example.org,(950) 581-8812,
1049,CUST-395,"Brown, Amanda",08/20/2023,PROD-112,Smart Watch,1,129.99,5,123.49,Debit Card,"Houston, TX",,(906) 845-2689,New
2255,CUST-099,"Smith, Scott",08/19/23,PROD-112,Smart Watch,4,$129.99,12,457.56,Debit Card,"San Diego, CA",justin56@example.net,(246) 435-3057,New
1781,CUST-400,"Washington, Angela",2023-11-10,PROD-067,Fitness Tracker,2,49.5,11,88.11,Cash,"Chicago, IL",alexanderkimberly@example.org,(275) 290-5133,New
2131,CUST-123,James Moses,05/15/2023,PROD-045,Wireless Headphones,2,$59.99,N/A,$119.98,Cash,"San Jose, CA",xreed@example.org,(874) 776-5372,
2386,CUST-103,"Lewis, Evan",06/04/23,PROD-102,USB-C Cable,1,$12.99,N/A,$12.99,Credit Card,"Philadelphia, PA",wilsonraymond@example.org,(556) 875-4069,
1400,CUST-014,Denise Garcia,27-04-2023,PROD-102,USB-C Cable,4,12.99,21,41.05,Cash,"Los Angeles, CA",,(786) 602-5432,New
2812,CUST-078,"Oconnor, Michelle",28/01/2023,PROD-123,Phone Case,3,$19.99,14,$51.57,Debit Card,"Philadelphia, PA",diana02@example.com,9023694814,Silver
1458,CUST-147,"Barnett, Brooke",01-19-2023,PROD-112,Smart Watch,3,129.99,10,$350.97,Credit Card,"Houston, TX",qrivera@example.org,(851) 871-4325,
1530,CUST-383,"James, Deanna",07/19/2023,PROD-112,Smart Watch,5,129.99,20,$519.96,PayPal,"Houston, TX",ytrujillo@example.com,(783) 522-3395,
1501,CUST-223,"Mueller, Kimberly",26/10/2023,PROD-045,Wireless Headphones,5,59.99,27%,$299.95,PayPal,"Houston, TX",,8202229864,Silver
1995,CUST-037,Shannon Arroyo,02-16-2023,PROD-112,Smart Watch,4,$129.99,11,462.76,Debit Card,"San Diego, CA",jenniferrobinson@example.com,(253) 725-5907,
2396,CUST-344,"Williamson, Bradley",2023-08-01,PROD-112,Smart Watch,3,129.99,13,$339.27,PayPal,"Houston, TX",,2747672903,Bronze
2587,CUST-215,Evan Mendoza,05/07/23,PROD-089,TabletStand,2,24.99,10%,49.98,PayPal,"Dallas, TX",carterlaura@example.net,8497522947,Gold
1277,CUST-163,"Haney, Terrance",11-26-2023,PROD-134,Screen Protector,3,9.99,23,23.08,Credit Card,"Philadelphia, PA",,(398) 256-7797,
2971,CUST-480,"Smith, Crystal",04/02/2023,PROD-123,Phone Case,1,$19.99,0,$19.99,Credit Card,"San Antonio, TX",patrick41@example.org,7947524148,
1275,CUST-401,Mackenzie Parker,10/08/2023,PROD-145,PORTABLE CHARGER,1,$29.99,3,29.09,PayPal,"San Diego, CA",evaughn@example.net,2232687084,
2912,CUST-499,"Bishop, Douglas",05-25-2023,PROD-134,Screen Protector,1,$9.99,29%,$9.99,Credit Card,"Chicago, IL",natalie42@example.org,(976) 804-6169,Bronze
1812,CUST-402,"Jones, Andre",07/20/2023,PROD-123,Phone Case,4,$19.99,11,$71.16,Debit Card,"Dallas, TX",luis41@example.com,(303) 494-1508,
2486,CUST-423,"Khan, Erik",17/07/2023,PROD-067,Fitness Tracker,3,49.5,17%,148.5,Credit Card,"Phoenix, AZ",stacyryan@example.com,8336323254,New
1371,CUST-419,"Lopez, Elizabeth",07-16-2023,PROD-078,Bluetooth Speaker,2,34.95,30,48.93,Cash,"Los Angeles, CA",scottfelicia@example.net,(213) 659-4117,
1462,CUST-261,"Mitchell, Sergio",09/18/23,PROD-156,WirelessEarbuds,5,79.99,21,315.96,Cash,"Dallas, TX",nicolestone@example.net,(501) 515-2330,
2979,CUST-123,James Moses,04/17/2023,PROD-078,Bluetooth Speaker,4,$34.95,2,137.0,PayPal,"New York, NY",xreed@example.org,(874) 776-5372,
2260,CUST-253,"Washington, Scott",04-29-2023,PROD-156,wireless earbuds,4,79.99,21,$252.77,Debit Card,"San Diego, CA",mhaynes@example.net,(406) 651-8054,
2280,CUST-332,"Mcgrath, Veronica",02/27/23,PROD-102,USB-C Cable,3,$12.99,14%,38.97,Cash,"Dallas, TX",jennifer20@example.net,(269) 625-2131,Silver
2239,CUST-310,"Scott, Jeffrey",10-28-2023,PROD-045,wireless headphones,1,59.99,16,$50.39,Credit Card,"New York, NY",rivasjennifer@example.net,(419) 386-6150,
2989,CUST-233,"Johnson, Vincent",03/06/2023,PROD-145,Portable Charger,1,29.99,19%,29.99,PayPal,"San Jose, CA",phyllisrogers@example.com,(877) 597-7574,Bronze
2061,CUST-114,"Griffin, Brittany",05/14/23,PROD-156,Wireless Earbuds,2,$79.99,N/A,$159.98,Debit Card,"San Antonio, TX",schmittmelissa@example.net,2177633686,New
2717,CUST-415,"Chase, Andrew",05/11/2023,PROD-156,wireless earbuds,3,79.99,26%,239.97,Debit Card,"San Antonio, TX",carlos04@example.org,6397022601,Gold
1475,CUST-123,James Moses,23-01-2023,PROD-112,smart watch,2,129.99,16%,259.98,Credit Card,"Chicago, IL",xreed@example.org,(874) 776-5372,
2098,CUST-094,"Morales, Gloria",04-15-2023,PROD-067,FitnessTracker,2,49.5,16%,99.0,Cash,"Houston, TX",williamscourtney@example.net,5888059045,
2243,CUST-205,"Garrison, Gary",08/16/23,PROD-134,screen protector,9,$9.99,4%,89.91,Cash,"Philadelphia, PA",jasonacosta@example.org,4689386969,
2278,CUST-177,"Wise, Alan",11-21-2023,PROD-134,Screen Protector,4,9.99,18,32.77,Debit Card,"San Diego, CA",ilee@example.net,8999062926,
1646,CUST-191,"Brooks, Anthony",08/28/2023,PROD-123,Phone Case,1,$19.99,17,16.59,PayPal,"Los Angeles, CA",,(537) 769-9101,Silver
2500,CUST-148,"Martinez, Edward",04-11-2023,PROD-123,Phone Case,2,19.99,17,$33.18,PayPal,"Phoenix, AZ",heather41@example.org,(863) 645-8285,Bronze
1563,CUST-186,"Wong, Morgan",08/06/23,PROD-102,USB-C Cable,2,12.99,N/A,$25.98,PayPal,"San Diego, CA",robinsonchristopher@example.net,(412) 808-7641,Bronze
2745,CUST-258,Misty Casey,03-07-2023,PROD-134,Screen Protector,5,$9.99,12,43.96,Cash,"San Diego, CA",miguelnolan@example.com,(426) 857-2477,
1614,CUST-215,Evan Mendoza,04-28-2023,PROD-102,usb-c cable,3,12.99,1,$38.58,Credit Card,"Dallas, TX",carterlaura@example.net,8497522947,Gold
2057,CUST-139,"Smith, Ashley",04-28-2023,PROD-045,Wireless Headphones,4,$59.99,22%,$239.96,Credit Card,"Chicago, IL",henrymichael@example.net,(433) 711-6976,
2597,CUST-209,"Chavez, Tina",12-20-2023,PROD-045,Wireless Headphones,2,$59.99,29,$85.19,Cash,"New York, NY",agonzalez@example.net,(442) 789-2284,New
2848,CUST-132,"Barnes, Tyler",06/17/2023,PROD-123,Phone Case,3,$19.99,1,59.37,Cash,"Houston, TX",austinsean@example.com,(397) 237-3927,
1944,CUST-235,Mike Carlson,31-08-2023,PROD-067,Fitness Tracker,1,$49.5,26%,$49.5,Credit Card,"New York, NY",donaldsweeney@example.net,7358312222,
1539,CUST-152,Caitlin Morales,04-20-2023,PROD-078,BLUETOOTH SPEAKER,3,$34.95,25,$78.64,Credit Card,"Los Angeles, CA",tsimmons@example.com,(780) 471-6605,
2433,CUST-188,"Jimenez, Darren",2023-05-16,PROD-156,Wireless Earbuds,1,$79.99,11,$71.19,Debit Card,"Dallas, TX",floresashley@example.org,(354) 804-7392,
2411,CUST-024,"Vasquez, Jose",2023-05-17,PROD-123,PhoneCase,1,$19.99,3,19.39,PayPal,"Houston, TX",mary87@example.com,2057524637,Bronze
2529,CUST-096,"Brown, Robin",12/19/23,PROD-045,Wireless Headphones,14,59.99,13,730.68,Credit Card,"San Diego, CA",jacquelinemolina@example.com,4017719836,Bronze
1903,CUST-114,"Griffin, Brittany",23/12/2023,PROD-134,Screen Protector,4,$9.99,12,35.16,PayPal,"Philadelphia, PA",schmittmelissa@example.net,2177633686,New
2430,CUST-020,"Smith, Benjamin",06/01/23,PROD-078,Bluetooth Speaker,3,$34.95,10,$94.37,Credit Card,"Dallas, TX",kyle82@example.org,6204372496,
1308,CUST-202,"Boyer, Scott",22/07/2023,PROD-045,Wireless Headphones,3,$59.99,7,$167.37,Credit Card,"San Jose, CA",tamaralin@example.com,(999) 982-2750,Bronze
2024,CUST-295,"Castillo, Christy",09-08-2023,PROD-112,Smart Watch,3,$129.99,N/A,389.97,Cash,"Los Angeles, CA",mark05@example.com,(499) 657-8877,Silver
1144,CUST-319,"Decker, Kimberly",12/16/23,PROD-067,fitness tracker,5,49.5,0,247.5,PayPal,"Philadelphia, PA",,(755) 299-1734,
1469,CUST-181,"Valdez, Juan",24/06/2023,PROD-045,Wireless Headphones,3,59.99,8,$165.57,Debit Card,"Houston, TX",schroedershari@example.org,4126371274,
2046,CUST-410,"Johnson, Erica",12/31/2023,PROD-102,USB-C Cable,4,$12.99,19,$42.09,Credit Card,"Chicago, IL",johnallen@example.net,(338) 637-9954,Silver
1950,CUST-098,Mary Morris,02-13-2023,PROD-102,USB-C Cable,19,$12.99,7,229.53,Cash,"Philadelphia, PA",karenmanning@example.net,6507662819,
1769,CUST-448,"Williams, Shawn",16-02-2023,PROD-067,Fitness Tracker,1,49.5,15,$42.07,Debit Card,"Houston, TX",antonio06@example.org,(981) 824-7079,
2387,CUST-009,Melissa Perkins,03/09/23,PROD-045,Wireless Headphones,3,59.99,8,$165.57,Debit Card,"San Antonio, TX",madison95@example.com,8344302882,Bronze
2691,CUST-103,"Lewis, Evan",08/27/23,PROD-156,wireless earbuds,2,$79.99,20,127.98,Credit Card,"Phoenix, AZ",wilsonraymond@example.org,(556) 875-4069,
1180,CUST-376,"Anderson, Meghan",2023-11-27,PROD-089,Tablet Stand,5,24.99,16,$104.96,Cash,"San Antonio, TX",kelleylevi@example.net,4627173724,Silver
2522,CUST-085,"Fernandez, Sean",2023-01-17,PROD-102,USB-CCable,1,12.99,1,12.86,Cash,"San Antonio, TX",chenlaura@example.com,3132264247,
1959,CUST-081,"Morales, Marissa",2023-07-20,PROD-067,fitness tracker,3,$49.5,6,139.59,PayPal,"Houston, TX",daltonespinoza@example.net,7063699981,
1489,CUST-087,"Krueger, Kevin",21-10-2023,PROD-078,Bluetooth Speaker,1,34.95,22,$27.26,Credit Card,"Houston, TX",pwright@example.com,(293) 547-4493,Gold
2027,CUST-124,Christopher Christensen,2023-06-12,PROD-156,Wireless Earbuds,4,$79.99,13,$278.37,Debit Card,"San Antonio, TX",sierra84@example.org,9992636312,New
1703,CUST-313,"Forbes, Denise",07-05-2023,PROD-156,Wireless Earbuds,4,79.99,30,223.97,Debit Card,"Los Angeles, CA",,(235) 223-2204,
2799,CUST-326,"Martinez, Drew",27/05/2023,PROD-045,Wireless Headphones,5,$59.99,26,221.96,Credit Card,"San Jose, CA",devans@example.org,(508) 355-6023,Gold
1989,CUST-268,"Greene, Joyce",06-08-2023,PROD-156,wireless earbuds,5,79.99,9,$363.95,Cash,"San Diego, CA",jason44@example.net,4585258102,
2944,CUST-114,"Griffin, Brittany",01-15-2023,PROD-067,Fitness Tracker,4,49.5,2,194.04,Credit Card,"Philadelphia, PA",schmittmelissa@example.net,2177633686,New
2994,CUST-034,John Miller,02-06-2023,PROD-134,Screen Protector,5,9.99,26,36.96,Debit Card,"Phoenix, AZ",marie05@example.org,(365) 882-2555,Gold
2973,CUST-135,"Martinez, Sydney",01/24/23,PROD-145,portable charger,5,$29.99,N/A,149.95,Debit Card,"San Jose, CA",kevin38@example.org,(318) 902-1439,
2467,CUST-286,"Haney, Jonathan",05/25/23,PROD-078,Bluetooth Speaker,4,34.95,23,$107.65,Cash,"New York, NY",susanmays@example.net,3389176327,
1819,CUST-455,"Conway, Rachel",02/08/2023,PROD-102,USB-C Cable,1,12.99,11,11.56,PayPal,"Chicago, IL",,8598412984,
2893,CUST-424,Ryan Norris,2023-12-20,PROD-112,Smart Watch,5,$129.99,5,617.45,Cash,"San Antonio, TX",carriegonzalez@example.org,(330) 493-2682,New
2293,CUST-480,"Smith, Crystal",14-04-2023,PROD-045,Wireless Headphones,1,59.99,19,$48.59,PayPal,"San Jose, CA",patrick41@example.org,7947524148,
2447,CUST-112,"Vega, Christina",01-03-2023,PROD-145,Portable Charger,9,29.99,17,$224.03,Credit Card,"Houston, TX",debbie12@example.org,7364766729,
2352,CUST-149,"Wright, Tommy",05/08/2023,PROD-102,USB-C Cable,2,$12.99,11,23.12,Debit Card,"New York, NY",jeromeallen@example.com,8392545978,
2519,CUST-057,"Hoffman, John",01/15/2023,PROD-123,phone case,2,$19.99,1%,$39.98,PayPal,"Dallas, TX",rebecca02@example.net,(503) 419-3486,New
2885,CUST-022,"Foster, Brittany",10/07/23,PROD-045,Wireless Headphones,3,59.99,27,$131.38,Cash,"San Jose, CA",stevenpierce@example.net,2385298516,New
1474,CUST-122,"Raymond, Monica",06/05/23,PROD-102,USB-C Cable,5,12.99,28%,$64.95,Cash,"San Antonio, TX",,(262) 237-7528,Bronze
2959,CUST-341,"Williamson, Jeanette",04/03/2023,PROD-134,Screen Protector,5,9.99,20,39.96,PayPal,"San Jose, CA",michele70@example.org,6024421510,
1222,CUST-420,"Brandt, Jessica",2023-06-15,PROD-045,Wireless Headphones,3,$59.99,0,$179.97,Credit Card,"New York, NY",,(407) 468-2549,Bronze
1857,CUST-334,Tiffany Cole,01/09/23,PROD-089,Tablet Stand,2,$24.99,N/A,49.98,PayPal,"New York, NY",,(996) 318-1567,Gold
1951,CUST-208,"Jackson, Jennifer",2023-02-09,PROD-089,Tablet Stand,17,24.99,27,$310.13,PayPal,"Los Angeles, CA",qcurtis@example.com,(441) 711-1365,
1302,CUST-072,"Mccullough, Brittney",2023-10-10,PROD-123,Phone Case,1,$19.99,6,$18.79,Debit Card,"San Antonio, TX",ericagarcia@example.org,3835311013,
1911,CUST-430,Kelsey Duncan,31/05/2023,PROD-045,Wireless Headphones,5,$59.99,16,251.96,Credit Card,"Chicago, IL",zwood@example.com,2728593798,
1949,CUST-209,"Chavez, Tina",2023-04-21,PROD-089,tablet stand,3,$24.99,23,57.73,Cash,"San Diego, CA",agonzalez@example.net,(442) 789-2284,New
2209,CUST-159,"Davis, Jacob",09-27-2023,PROD-156,Wireless Earbuds,1,$79.99,1,79.19,Debit Card,"San Antonio, TX",amberpoole@example.net,(867) 635-6381,
2825,CUST-357,"Sanders, Carly",08-16-2023,PROD-112,Smart Watch,3,129.99,14%,389.97,PayPal,"New York, NY",qsellers@example.net,3258935534,New
2641,CUST-202,"Boyer, Scott",2023-05-18,PROD-156,Wireless Earbuds,3,$79.99,16,201.57,Debit Card,"New York, NY",tamaralin@example.com,(999) 982-2750,Bronze
2738,CUST-118,"Montes, Jessica",2023-03-12,PROD-102,USB-C Cable,2,12.99,N/A,$25.98,Credit Card,"San Antonio, TX",dyercharles@example.org,8338526713,Bronze
2894,CUST-427,Kathleen Smith,12-30-2023,PROD-102,USB-C CABLE,4,$12.99,29,$36.89,Credit Card,"Chicago, IL",joconnell@example.net,(527) 883-9366,Bronze
1652,CUST-470,John Richardson,16/05/2023,PROD-089,tablet stand,7,24.99,3,$169.68,Debit Card,"San Diego, CA",edward01@example.net,(638) 353-7690,Silver
1303,CUST-363,"Beck, Colin",03/02/2023,PROD-145,Portable Charger,3,29.99,30,$62.98,Credit Card,"Los Angeles, CA",burgessshannon@example.net,(588) 429-6275,Silver
1709,CUST-027,Tom Bush,2023-05-19,PROD-067,Fitness Tracker,5,49.5,4,$237.6,Credit Card,"Dallas, TX",llewis@example.org,3426958081,Gold
2998,CUST-075,Connie Mendoza,10/18/2023,PROD-078,Bluetooth Speaker,4,34.95,18,$114.64,Debit Card,"Chicago, IL",nathan52@example.org,7416365342,
2559,CUST-490,"Kelly, Alexandra",02/08/2023,PROD-156,Wireless Earbuds,5,79.99,11,355.96,PayPal,"Phoenix, AZ",mnorris@example.net,9812791624,
2644,CUST-452,Lisa Hart,02/22/23,PROD-045,Wireless Headphones,4,59.99,13,208.77,PayPal,"New York, NY",andrewsmatthew@example.net,(728) 896-4575,Silver
1088,CUST-416,"Ruiz, Daniel",19-05-2023,PROD-112,Smart Watch,1,129.99,18,106.59,Debit Card,"San Antonio, TX",erin09@example.net,(268) 240-6649,
2434,CUST-345,"Aguilar, Bradley",11/14/23,PROD-045,wireless headphones,4,$59.99,21,$189.57,Credit Card,"Chicago, IL",elizabethjones@example.net,(708) 220-3264,
1715,CUST-316,"Gutierrez, Ricardo",22-01-2023,PROD-134,screen protector,3,$9.99,0%,29.97,PayPal,"Houston, TX",tonigarcia@example.org,(239) 224-7785,New
2443,CUST-146,"Miller, April",15/02/2023,PROD-134,Screen Protector,1,$9.99,9,$9.09,PayPal,"Los Angeles, CA",mosesashley@example.com,3842539219,Gold
1258,CUST-129,Wendy Young,10-04-2023,PROD-134,screen protector,2,9.99,20,15.98,Debit Card,"San Jose, CA",jamesdiaz@example.com,3883512059,New
1126,CUST-057,"Hoffman, John",13/07/2023,PROD-145,Portable Charger,3,29.99,19,$72.88,Credit Card,"New York, NY",rebecca02@example.net,(503) 419-3486,New
2349,CUST-203,Matthew Gray,04/11/2023,PROD-089,tablet stand,8,24.99,5,189.92,Credit Card,"Philadelphia, PA",,5934934229,Bronze
2899,CUST-259,Christopher Black,24-08-2023,PROD-156,Wireless Earbuds,4,79.99,8%,$319.96,PayPal,"Dallas, TX",alexander24@example.org,8412344701,Bronze
